"","Scenario","Threshold","Replicate","poll.robust","plant.robust","Relative.percent.forest.cover","Forest.area","Forest.cover","Weighted_connectedness","Binary_connectedness","n_pollinator_nodes","n_plant_nodes","n_nodes","n_links","sum_link_weights","largest.patch","mean.patch","SE.patch","n.patches","patch.density","mean.nnd","SE.nnd","edge.length","mean.edge.ratio","SE.edge.ratio","percent.change"
"1","scen.loss.10","1",1,0.994570475,0.661657891,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"2","scen.loss.10","2.5",1,0.880580636,0.577128535,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"3","scen.loss.10","5",1,0.378767401,0.285886516,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"4","scen.loss.10","1",2,0.994037993,0.663116504,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"5","scen.loss.10","2.5",2,0.877776729,0.577679153,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"6","scen.loss.10","5",2,0.381520028,0.28817981,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"7","scen.loss.10","1",3,0.993757979,0.662728343,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"8","scen.loss.10","2.5",3,0.879895629,0.578852003,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"9","scen.loss.10","5",3,0.381310559,0.288054951,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"10","scen.loss.10","1",4,0.994105059,0.66197752,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"11","scen.loss.10","2.5",4,0.878550767,0.57657636,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"12","scen.loss.10","5",4,0.381920708,0.288966108,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"13","scen.loss.10","1",5,0.994391002,0.664005083,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"14","scen.loss.10","2.5",5,0.879820597,0.578777933,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"15","scen.loss.10","5",5,0.379279355,0.287103963,0.9,2656,0.2656,0.28321182,0.372564673,14407,6958,21365,1683353,880892.0045,79.83,7.710967742,3.478867859,31,3.444444444,99.68235786,15.03995587,50100,0.075070992,0.007423283,-10
"16","scen.loss.20","1",1,0.99412241,0.6630626,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"17","scen.loss.20","2.5",1,0.87235312,0.57206291,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"18","scen.loss.20","5",1,0.33228937,0.2569282,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"19","scen.loss.20","1",2,0.99382688,0.66371689,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"20","scen.loss.20","2.5",2,0.8722568,0.57252055,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"21","scen.loss.20","5",2,0.33152029,0.25643168,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"22","scen.loss.20","1",3,0.99428141,0.66213986,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"23","scen.loss.20","2.5",3,0.87124329,0.57043895,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"24","scen.loss.20","5",3,0.33194195,0.25584507,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"25","scen.loss.20","1",4,0.99377836,0.66397563,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"26","scen.loss.20","2.5",4,0.87246609,0.57280604,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"27","scen.loss.20","5",4,0.33356346,0.25713093,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"28","scen.loss.20","1",5,0.99387064,0.66422284,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"29","scen.loss.20","2.5",5,0.87243741,0.57307981,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"30","scen.loss.20","5",5,0.33378251,0.25831882,0.8,2361,0.2361,0.259337017,0.351186424,12789,6190,18979,1586760,806632.6618,73.98,6.6403125,3.065555207,32,3.555555556,101.3460768,13.39637376,47460,0.081588437,0.0072947,-20
"31","scen.loss.30","1",1,0.99435401,0.66222166,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"32","scen.loss.30","2.5",1,0.86673959,0.56572636,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"33","scen.loss.30","5",1,0.29592998,0.23135652,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"34","scen.loss.30","1",2,0.99403425,0.66372653,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"35","scen.loss.30","2.5",2,0.86830987,0.56816116,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"36","scen.loss.30","5",2,0.2929801,0.22961906,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"37","scen.loss.30","1",3,0.99438454,0.66473256,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"38","scen.loss.30","2.5",3,0.86777875,0.56819951,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"39","scen.loss.30","5",3,0.2932807,0.2303134,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"40","scen.loss.30","1",4,0.99374633,0.66357534,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"41","scen.loss.30","2.5",4,0.8670071,0.5679877,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"42","scen.loss.30","5",4,0.29246482,0.2292947,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"43","scen.loss.30","1",5,0.99415406,0.66400223,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"44","scen.loss.30","2.5",5,0.86977872,0.56980929,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"45","scen.loss.30","5",5,0.29164289,0.2284914,0.7,2066,0.2066,0.236715651,0.330188408,11146,5416,16562,1491885,736271.9677,66.42,5.312571429,2.470151438,35,3.888888889,112.2514517,12.35967983,43980,0.090196778,0.007010882,-30
"46","scen.loss.40","1",1,0.99402327,0.6664786,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"47","scen.loss.40","2.5",1,0.86252843,0.5651306,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"48","scen.loss.40","5",1,0.25257879,0.20250284,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"49","scen.loss.40","1",2,0.99374546,0.66404729,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"50","scen.loss.40","2.5",2,0.86236556,0.56357936,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"51","scen.loss.40","5",2,0.25321676,0.20237736,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"52","scen.loss.40","1",3,0.99407579,0.6639187,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"53","scen.loss.40","2.5",3,0.86257989,0.56306643,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"54","scen.loss.40","5",3,0.2540821,0.20277744,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"55","scen.loss.40","1",4,0.99391573,0.66632924,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"56","scen.loss.40","2.5",4,0.86160939,0.56472611,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"57","scen.loss.40","5",4,0.25379766,0.20314929,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"58","scen.loss.40","1",5,0.9945764,0.66567436,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"59","scen.loss.40","2.5",5,0.86439372,0.56561701,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"60","scen.loss.40","5",5,0.25436149,0.20344659,0.6,1770,0.177,0.211731769,0.308989209,9540,4677,14217,1396101,658562.9865,60.3,4.305405405,1.921198465,37,4.111111111,117.5144248,12.36468253,39480,0.09123931,0.006844147,-40
"61","scen.loss.50","1",1,0.99415412,0.66831384,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"62","scen.loss.50","2.5",1,0.85960844,0.56226489,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"63","scen.loss.50","5",1,0.21711131,0.17824215,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"64","scen.loss.50","1",2,0.99468778,0.66822602,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"65","scen.loss.50","2.5",2,0.86077795,0.56359051,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"66","scen.loss.50","5",2,0.2180152,0.1782456,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"67","scen.loss.50","1",3,0.99471134,0.66661293,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"68","scen.loss.50","2.5",3,0.86117672,0.56216328,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"69","scen.loss.50","5",3,0.21637343,0.17721587,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"70","scen.loss.50","1",4,0.9943456,0.66761389,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"71","scen.loss.50","2.5",4,0.86170738,0.56296455,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"72","scen.loss.50","5",4,0.21834282,0.17949715,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"73","scen.loss.50","1",5,0.99453269,0.66883458,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"74","scen.loss.50","2.5",5,0.85992036,0.56293524,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"75","scen.loss.50","5",5,0.21723928,0.17835872,0.5,1476,0.1476,0.186417275,0.288294184,7870,3891,11761,1302595,579825.6829,53.1,3.907058824,1.771527963,34,3.777777778,139.5916825,17.66144057,36120,0.091483183,0.007191558,-50
"76","scen.loss.60","1",1,0.99471281,0.66877834,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"77","scen.loss.60","2.5",1,0.85539926,0.55791461,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"78","scen.loss.60","5",1,0.17874168,0.14923334,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"79","scen.loss.60","1",2,0.99505989,0.66812311,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"80","scen.loss.60","2.5",2,0.8590009,0.55986338,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"81","scen.loss.60","5",2,0.17779115,0.14912548,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"82","scen.loss.60","1",3,0.99504313,0.67056355,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"83","scen.loss.60","2.5",3,0.85437357,0.55798332,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"84","scen.loss.60","5",3,0.17700201,0.14893597,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"85","scen.loss.60","1",4,0.99490914,0.67174149,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"86","scen.loss.60","2.5",4,0.85799754,0.56194728,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"87","scen.loss.60","5",4,0.17829705,0.15024157,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"88","scen.loss.60","1",5,0.99471421,0.67137616,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"89","scen.loss.60","2.5",5,0.85441122,0.55900198,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"90","scen.loss.60","5",5,0.17769835,0.14948909,0.4,1181,0.1181,0.161874136,0.269862629,6165,3064,9229,1219316,503487.5719,37.8,3.428709677,1.404737739,31,3.444444444,153.3896204,22.38039549,31440,0.090264693,0.007768883,-60
"91","scen.loss.70","1",1,0.99531003,0.67332636,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"92","scen.loss.70","2.5",1,0.85377768,0.55716423,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"93","scen.loss.70","5",1,0.13952959,0.12003781,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"94","scen.loss.70","1",2,0.99568192,0.66960179,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"95","scen.loss.70","2.5",2,0.85420676,0.55591595,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"96","scen.loss.70","5",2,0.14018425,0.1210832,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"97","scen.loss.70","1",3,0.99559925,0.67147749,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"98","scen.loss.70","2.5",3,0.85375834,0.55691043,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"99","scen.loss.70","5",3,0.13964879,0.1200415,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"100","scen.loss.70","1",4,0.99554014,0.67032008,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
"101","scen.loss.70","2.5",4,0.85864489,0.55857117,0.3,886,0.0886,0.133516359,0.249433192,4346,2169,6515,1127010,415284.5481,16.83,2.749655172,0.83983937,29,3.222222222,153.0786859,27.24954381,25800,0.080867933,0.007618057,-70
